name,required,dimensions,dimnames,bmtype,units,long_name,dtype,sumtype,inwc,insed,dissol,decay,partic,fill.value,passive,svel,xvel,psize,b_dens,i_conc,f_conc,wc.hor.pattern,wc.ver.pattern,sediment,wc.hor.scalar
Small_Demersal_fish1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish4_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish5_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish6_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish7_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish8_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish9_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish10_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Demersal_fish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish2_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish3_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish4_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish5_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish6_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish7_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish8_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish9_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish10_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Demersal_fish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish_N,FALSE,2,[ z b ],tracer,mg N m-3,Large_Demersal_fish total N,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,constant,uniform,0,0
Large_Demersal_fish1_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish2_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish4_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish5_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish6_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish7_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish8_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish9_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish10_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Demersal_fish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Demersal_fish1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish4_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish5_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish6_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish7_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish8_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish9_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish10_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Demersal_fish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish2_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish3_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish4_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish5_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish6_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish7_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish8_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish9_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Demersal_fish10_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Demersal_fish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish_N,FALSE,2,[ z b ],tracer,mg N m-3,Rockfish total N,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,constant,uniform,0,0
Rockfish1_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish2_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish4_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish5_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish6_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish7_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish8_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish9_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish10_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Rockfish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Rockfish1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish4_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish5_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish6_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish7_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish8_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish9_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish10_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Rockfish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish2_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish3_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish4_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish5_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish6_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish7_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish8_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish9_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Rockfish10_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Rockfish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish_N,FALSE,2,[ z b ],tracer,mg N m-3,Small_Flatfish total N,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,constant,uniform,0,0
Small_Flatfish1_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish2_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish4_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish5_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish6_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish7_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish8_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish9_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish10_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Flatfish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Flatfish1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish4_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish5_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish6_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish7_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish8_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish9_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish10_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Small_Flatfish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish2_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish3_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish4_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish5_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish6_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish7_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish8_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish9_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Flatfish10_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Small_Flatfish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish_N,FALSE,2,[ z b ],tracer,mg N m-3,Large_Flatfish total N,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,constant,uniform,0,0
Large_Flatfish1_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish2_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish4_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish5_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish6_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish7_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish8_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish9_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish10_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Large_Flatfish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Large_Flatfish1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish4_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish5_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish6_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish7_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish8_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish9_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish10_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Large_Flatfish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Large_Flatfish1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Large_Flatfish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
